"url","routeType","httpStatus","finalUrl","canonicalUrl","canonicalUrls","canonicalCount","canonicalIsSelf","eligibleForIndexing","indexable","robotsAllowed","robotsMeta","sitemapIncluded","title","titleLength","metaDescription","descriptionLength","h1","openGraph","twitter","jsonLdTypes","incomingInternalLinkCount","outgoingInternalLinkCount","wordCount","modifiedDate","sitemapLastmod","duplicateTitle","duplicateDescription","orphanPage","redirectChain","structuredDataValidity","structuredDataErrors","sources","error"
"https://vidrial.vercel.app/app/projects/new","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/projects/new"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fprojects%2Fnew"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/settings","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/settings"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/settings/integrations","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/settings/integrations"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings%2Fintegrations"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/settings/notifications","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/settings/notifications"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings%2Fnotifications"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/settings/preferences","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/settings/preferences"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings%2Fpreferences"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/settings/privacy","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/settings/privacy"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings%2Fprivacy"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/templates","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/templates"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Ftemplates"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/uploads","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/uploads"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fuploads"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/usage","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/usage"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fusage"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/youtube-clipper","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/youtube-clipper"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fyoutube-clipper"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/app/youtube-clipper/new","authenticated-app","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/app/youtube-clipper/new"",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fyoutube-clipper%2Fnew"",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/auth/callback","marketing-public","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","109","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/auth/callback"",""status"":307},{""url"":""https://vidrial.vercel.app/login?authError=The+secure+sign-in+link+was+invalid+or+expired."",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/auth/youtube/callback","marketing-public","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","[""https://vidrial.vercel.app/login""]","1","false","false","false","false","noindex,nofollow","false","Log in — Vidrial","16","Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing.","121","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/""}","{""card"":""summary_large_image"",""title"":""Vidrial — AI video editing that understands your project"",""description"":""Turn authorised long-form video into explainable, editable short clips with AI-assisted planning, captions and reframing."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","0","4","101","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/auth/youtube/callback"",""status"":307},{""url"":""https://vidrial.vercel.app/app/settings/integrations?youtubeError=YouTube+permission+was+not+granted.+You+can+retry+when+ready."",""status"":307},{""url"":""https://vidrial.vercel.app/login?redirect=%2Fapp%2Fsettings%2Fintegrations%3FyoutubeError%3DYouTube%2Bpermission%2Bwas%2Bnot%2Bgranted.%2BYou%2Bcan%2Bretry%2Bwhen%2Bready."",""status"":200}]","valid-json","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/blog","blog-index","200","https://vidrial.vercel.app/blog","https://vidrial.vercel.app/blog","[""https://vidrial.vercel.app/blog""]","1","true","true","true","true","index,follow","true","Vidrial Blog — Practical AI Video Editing Guides","48","Practical, sourced guides for AI video clipping, captions, podcast repurposing, YouTube Shorts and editable creator workflows.","126","[""Better clips start with better decisions.""]","{""title"":""Vidrial Blog — Practical AI Video Editing Guides"",""description"":""Practical, sourced guides for AI video clipping, captions, podcast repurposing, YouTube Shorts and editable creator workflows."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png"",""url"":""https://vidrial.vercel.app/blog""}","{""card"":""summary_large_image"",""title"":""Vidrial Blog — Practical AI Video Editing Guides"",""description"":""Practical, sourced guides for AI video clipping, captions, podcast repurposing, YouTube Shorts and editable creator workflows."",""image"":""https://vidrial.vercel.app/social/vidrial-social-card.png""}","[""Organization"",""WebSite""]","53","45","1141","""""","2026-07-31","false","false","false","[{""url"":""https://vidrial.vercel.app/blog"",""status"":200}]","valid-json","[]","[""route-tree"",""rss"",""sitemap""]",""""""
